"Subject" "Activity" "FeaturesStdDevMean.names" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tGravityAccMeanX" "tGravityAccMeanY" "tGravityAccMeanZ" "tGravityAccStdX" "tGravityAccStdY" "tGravityAccStdZ" "tBodyAccJerkMeanX" "tBodyAccJerkMeanY" "tBodyAccJerkMeanZ" "tBodyAccJerkStdX" "tBodyAccJerkStdY" "tBodyAccJerkStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "tBodyGyroJerkMeanX" "tBodyGyroJerkMeanY" "tBodyGyroJerkMeanZ" "tBodyGyroJerkStdX" "tBodyGyroJerkStdY" "tBodyGyroJerkStdZ" "tBodyAccMagMean" "tBodyAccMagStd" "tGravityAccMagMean" "tGravityAccMagStd" "tBodyAccJerkMagMean" "tBodyAccJerkMagStd" "tBodyGyroMagMean" "tBodyGyroMagStd" "tBodyGyroJerkMagMean" "tBodyGyroJerkMagStd" "fBodyAccMeanX" "fBodyAccMeanY" "fBodyAccMeanZ" "fBodyAccStdX" "fBodyAccStdY" "fBodyAccStdZ" "fBodyAccMeanFreqX" "fBodyAccMeanFreqY" "fBodyAccMeanFreqZ" "fBodyAccJerkMeanX" "fBodyAccJerkMeanY" "fBodyAccJerkMeanZ" "fBodyAccJerkStdX" "fBodyAccJerkStdY" "fBodyAccJerkStdZ" "fBodyAccJerkMeanFreqX" "fBodyAccJerkMeanFreqY" "fBodyAccJerkMeanFreqZ" "fBodyGyroMeanX" "fBodyGyroMeanY" "fBodyGyroMeanZ" "fBodyGyroStdX" "fBodyGyroStdY" "fBodyGyroStdZ" "fBodyGyroMeanFreqX" "fBodyGyroMeanFreqY" "fBodyGyroMeanFreqZ" "fBodyAccMagMean" "fBodyAccMagStd" "fBodyAccMagMeanFreq" "fBodyBodyAccJerkMagMean" "fBodyBodyAccJerkMagStd" "fBodyBodyAccJerkMagMeanFreq" "fBodyBodyGyroMagMean" "fBodyBodyGyroMagStd" "fBodyBodyGyroMagMeanFreq" "fBodyBodyGyroJerkMagMean" "fBodyBodyGyroJerkMagStd" "fBodyBodyGyroJerkMagMeanFreq"
"1787" "4" "WALKING_UPSTAIRS" NA 0.27160041 NA -0.12039377 NA NA -0.98378491 NA NA 0.259097585 NA -0.9753293 -0.78980888 NA 0.0414891453 NA NA -0.975823175 NA NA -0.075477116 NA -0.98366942 NA NA -0.098332982 NA NA -0.992972735 NA -0.99027026 -0.97296602 NA -0.98179163 NA NA -0.992665985 NA NA -0.99706429 NA -0.9929609 NA NA -0.99566903 NA NA -0.03215722 NA NA -0.97320583 NA -0.97342075 NA NA -0.990907215 NA NA 0.0178943765 NA -0.9933176 -0.95381262 NA -0.94698234 NA NA -0.35145847 NA NA -0.99254756 NA -0.99031397 NA NA -0.985859695 NA NA -0.971266265 NA NA
"1788" "4" "WALKING_UPSTAIRS" NA NA -0.0089373643 NA NA -0.975160525 NA NA -3.6267094e-05 NA -0.99904087 NA NA 0.077067106 NA NA -0.97477142 NA NA -0.024031414 NA 0.089804957 NA NA -0.98758642 NA NA -0.085997367 NA -0.99639728 -0.96583991 NA -0.91177682 NA NA -0.98633059 NA NA -0.96787157 NA -0.98272116 NA NA -0.982567795 NA NA -0.978769805 NA 0.11470376 -0.071823096 NA -0.9873042 NA NA -0.986270775 NA NA 0.078877046 NA -0.99580178 NA NA -0.993937395 NA NA 0.146956378 NA NA -0.94755725 NA -0.0085596112 NA NA 0.38989049 NA NA -0.182765551 NA -0.99739258 0.065412877
"1789" "4" "WALKING_UPSTAIRS" NA NA -0.028037933 NA NA -0.984080575 NA NA 0.00094775322 NA -0.99671867 NA NA 0.0768454395 NA NA -0.993048765 NA NA -0.025575723 NA 0.11290142 NA NA -0.98824025 NA NA -0.0575145195 NA -0.99690064 -0.97763758 NA -0.94777267 NA NA -0.98843034 NA NA -0.98025605 NA -0.99140006 NA NA -0.987198945 NA NA -0.745341305 NA NA 0.10475818 NA -0.98560451 NA NA -0.98738698 NA NA -0.022560527 NA -0.9967052 -0.95401589 NA -0.964327025 NA NA 0.1565738045 NA NA -0.94515533 NA 0.0025861535 NA NA 0.449577425 NA NA -0.175136532 NA -0.99633571 0.304863
"1790" "4" "WALKING_UPSTAIRS" NA NA -0.01767369 NA NA -0.986832455 NA NA -0.063122843035 NA -0.99667264 -0.65013862 NA 0.0636123725 NA NA -0.99062951 NA NA -0.02619275 NA 0.12788896 NA NA -0.98406331 NA NA -0.063064266 NA -0.99548444 -0.98934052 NA -0.98638468 NA NA -0.99049995 NA NA -0.99689087 NA -0.99536808 NA NA -0.9902665 NA NA -0.956660405 NA NA 0.72453209 NA -0.97715451 NA NA -0.986277775 NA NA 0.0658798375 NA -0.99713281 -0.97128492 NA -0.94139602 NA NA 0.023657005 NA NA -0.98315878 NA -0.33081307 NA NA 0.326751385 NA NA -0.463953115 NA NA 0.25512072
"1791" "4" "WALKING_UPSTAIRS" NA NA -0.012044574 NA NA -0.98434458 NA NA -0.05983913795 NA -0.99949096 -0.89925432 NA 0.078423432 NA NA -0.98915848 NA NA -0.028390738 NA 0.12529715 NA NA -0.97873955 NA NA -0.0235658485 NA NA -0.98802034 NA -0.99004513 NA NA -0.991016455 NA NA -0.960614555 NA -0.99668729 -0.96392407 NA -0.92108256 NA NA -0.97581119 NA NA 0.51557481 NA -0.97317152 NA NA -0.98555919 NA NA -0.00873548 NA -0.99573166 -0.98852525 NA -0.96146897 NA NA 0.037766825 NA NA -0.99581052 NA -0.081239812 NA NA 0.19243533 NA NA -0.287425465 NA NA -0.26442215
"1792" "4" "WALKING_UPSTAIRS" NA NA -0.010396061 NA NA -0.97920415 NA NA -0.06243590795 NA -0.99947294 -0.94445797 NA 0.082323028 NA NA -0.991991865 NA NA -0.029390561 NA 0.091985955 NA NA -0.97670673 NA NA 0.0064529305 NA NA -0.97158469 NA -0.96695181 NA NA -0.99139815 NA NA -0.97363996 NA -0.99758308 -0.97780882 NA -0.97178285 NA NA -0.97584804 NA NA 0.56669329 NA -0.98267771 NA NA -0.9850594 NA NA -0.068607115 NA NA -0.98788987 NA -0.98395639 NA NA 0.23989511 NA NA -0.945912875 NA 0.21484655 -0.9599821 NA 0.178114744 NA NA -0.17515318 NA NA -0.086431866
"1793" "4" "WALKING_UPSTAIRS" NA NA -0.034804666 NA NA -0.980411445 NA NA -0.0929435225 NA NA -0.99721695 NA 0.075848405 NA NA -0.99451006 NA NA -0.0391293545 NA 0.070051752 -0.96107909 NA -0.909496525 NA NA -0.009342349 NA NA -0.96947307 NA -0.96792516 NA NA -0.99032819 NA NA -0.97578421 NA -0.99599179 -0.99224239 NA -0.9881737 NA NA -0.980155745 NA NA 0.39891893 NA -0.9878451 NA NA -0.98250912 NA NA 0.02831093511 NA NA -0.97958512 NA -0.98737728 NA NA 0.145934413 NA NA -0.979817345 NA 0.19189736 -0.97161843 NA 0.390995 NA NA -0.23815138 NA NA -0.20114439
"1794" "4" "WALKING_UPSTAIRS" NA 0.274633375 NA -0.099866917 -0.99327972 NA -0.98747869 NA NA 0.208399095 NA NA -0.99597408 NA 0.038669285 NA NA -0.98015718 NA NA 0.033059919 NA NA -0.98107881 NA -0.10223895 NA NA -0.993704115 NA NA -0.982720955 NA -0.98994608 -0.91278577 NA -0.97888194 NA NA -0.992418855 NA NA -0.98244008 NA -0.99506821 NA NA 0.0065125725 NA NA -0.97119986 NA NA -0.99352162 NA -0.99266882 NA NA 0.12656808 NA NA -0.955785575 NA -0.9892371 -0.93416317 NA -0.34632393 NA NA -0.98650443 NA NA -0.92740948 NA -0.97140559 NA NA -0.99420544 NA NA
"1795" "4" "WALKING_UPSTAIRS" NA 0.34590077 NA NA -0.99600179 NA -0.98904192 NA NA 0.21346404 NA NA -0.96546126 NA 0.03047743 -0.067240889 NA -0.961721095 NA NA -0.00569374249999999 NA NA -0.97741448 NA -0.10379423 NA NA -0.99224005 NA NA -0.98906074 NA -0.98846007 -0.95312873 NA -0.99399259 NA NA -0.994939345 NA NA -0.99101712 NA -0.99580221 NA NA 0.02974601923 NA NA -0.992961975 NA NA -0.98152952 NA -0.9835313 NA NA 0.1161559565 NA NA -0.98610015 NA -0.99241773 -0.95711305 NA -0.50086744 NA NA -0.98474345 NA NA -0.98557474 NA -0.97948573 NA NA -0.992775415 NA NA
"1796" "4" "WALKING_UPSTAIRS" NA NA NA -0.1021377315 NA NA -0.972842115 NA -0.16212082 0.30871536 NA -0.9309246 NA NA 0.01219964145 NA NA -0.98448505 NA -0.021958268 NA NA -0.99274597 NA NA -0.098004219 NA NA -0.98673833 NA -0.98345132 NA NA -0.99196791 NA NA -0.97900185 NA -0.99245708 -0.97310214 NA -0.971433745 NA NA -0.993184325 NA NA 0.10368392 NA -0.11294888 NA NA -0.987737735 NA NA -0.99113898 NA 0.15367852 -0.045610489 NA -0.98951392 NA NA -0.98365707 NA NA 0.18067488 NA -0.98149522 NA NA -0.9890744 NA NA -0.9329465 NA NA -0.98030652 NA -0.11490472
"1797" "4" "WALKING_UPSTAIRS" NA NA NA -0.106999685 NA NA -0.98022164 NA -0.15944776 0.32617025 NA -0.97340841 NA NA 0.010489955845 NA NA -0.99087255 NA -0.025688285 NA NA -0.99327357 NA NA -0.0815698515 NA NA -0.98255207 NA -0.97033997 NA NA -0.986651715 NA NA -0.9925046 NA -0.99336204 -0.98531035 NA -0.98199076 NA NA -0.993790155 NA NA 1 NA 0.59359222 NA NA -0.99075477 NA NA -0.985758955 NA NA 0.064377592 NA -0.9897405 NA NA -0.98598151 NA NA -0.06408455 NA -0.99091344 -0.75860576 NA -0.968929245 NA NA -0.937054295 NA NA -0.97877029 NA 0.023485399
"1798" "4" "WALKING_UPSTAIRS" NA NA NA -0.111297085 NA NA -0.75769996 NA NA 0.33395238 NA -0.98854617 NA NA 0.01128983985 NA NA -0.969309985 NA -0.026657781 -0.12236474 NA -0.96327909 NA NA -0.086513665 NA NA -0.97519407 NA -0.96994518 NA NA -0.985118095 NA NA -0.991734495 NA -0.98040731 -0.99222436 NA -0.99509555 NA NA -0.99547432 NA NA 0.21129925 NA 0.18395099 NA NA -0.994876365 NA NA -0.98890626 NA NA 0.25369169 NA -0.96675823 NA NA -0.98776391 NA NA -0.1117102805 NA -0.9915257 -0.90971314 NA -0.9792592 NA NA -0.97026831 NA NA -0.98265704 NA -0.0037623982
"1799" "4" "WALKING_UPSTAIRS" NA NA NA -0.1028100435 NA NA -0.961144825 NA NA 0.33736763 NA -0.98926855 NA NA 0.00766540815 NA NA -0.985772895 NA -0.02730424 -0.12719278 NA -0.93954559 NA NA -0.091851655 NA NA -0.98209744 NA -0.98315551 NA NA -0.98934121 NA NA -0.9664406 NA NA -0.99270375 NA -0.99266317 NA NA -0.997087185 NA NA 0.009807665 NA 0.13917914 -0.96336036 NA -0.97794276 NA NA -0.989462895 NA NA 0.15306624 NA -0.96593976 NA NA -0.986836915 NA NA -0.341328688 NA -0.98939688 -0.9530863 NA -0.99401821 NA NA -0.98813327 NA NA -0.99739784 NA 0.35617118
"1800" "4" "WALKING_UPSTAIRS" NA 0.23981797 NA -0.13675153 NA NA -0.97732226 NA NA 0.34117575 NA -0.98490733 NA NA 0.01172524855 NA NA -0.98530395 NA -0.028255667 -0.13301736 NA -0.95964544 NA NA -0.093003117 NA NA -0.9945395 NA -0.98880585 NA NA -0.986958925 NA NA -0.989451195 NA NA -0.98904091 NA -0.98089376 NA NA -0.99680657 NA NA -0.1564677105 NA -0.037463498 -0.97797586 NA -0.98470343 NA NA -0.99132813 NA NA 0.088468705 NA -0.98400102 NA NA -0.983261955 NA NA -0.236689075 NA NA -0.98979921 NA -0.9886048 NA NA -0.990377695 NA NA -0.987924485 NA 0.47315439
"1801" "4" "WALKING_UPSTAIRS" NA 0.23157481 NA -0.095150167 NA NA -0.977301965 NA NA 0.34337966 NA -0.98138727 NA NA 0.0209361995 NA NA -0.9659591 NA NA -0.10348925 NA -0.98336831 NA NA -0.0965162755 NA NA -0.986869385 NA -0.99269691 -0.82806184 NA -0.930740525 NA NA -0.98807331 NA NA -0.98460977 NA -0.98349178 NA NA -0.99594574 NA NA 0.05766787 NA -0.13311121 -0.99308303 NA -0.99214583 NA NA -0.9908365 NA NA 0.17284072 NA -0.98985867 NA NA -0.98070305 NA NA -0.39622505 NA NA -0.97143999 NA -0.97730678 NA NA -0.992242955 NA NA -0.9926128 NA 0.34574058
"1802" "4" "WALKING_UPSTAIRS" NA 0.2860776 NA -0.11243656 -0.96500075 NA -0.87964751 NA NA 0.19800743 NA NA -0.98964502 NA -0.02744252 NA NA -0.98335771 NA NA -0.079049633 NA -0.99657538 -0.98681689 NA -0.068334522 NA NA -0.99627121 NA NA -0.99780169 NA -0.96613087 NA NA -0.98969452 NA NA -0.99201239 NA NA -0.9548924 NA -0.9866714 NA NA 0.008408984 NA NA -0.99465492 NA -0.99250099 -0.97702872 NA -0.98955748 NA NA 0.0672477285 NA NA -0.98791714 NA -0.98099775 NA NA -0.1636521015 NA NA -0.63004942 NA NA -0.98684132 NA -0.98938695 NA NA -0.994628845 NA NA
"1803" "4" "WALKING_UPSTAIRS" NA 0.271466695 NA -0.10466656 -0.97481563 NA -0.94366406 NA NA 0.20188685 NA NA -0.99388001 NA -0.0036980041 NA NA -0.983555455 NA NA 0.05878976 NA NA -0.99010109 NA -0.086298193 NA NA -0.99531375 NA NA -0.96277502 NA -0.98723788 -0.74242052 NA -0.97085974 NA NA -0.99106184 NA NA -0.95230646 NA -0.98543618 NA NA -0.0581317065 NA NA -0.99436309 NA -0.99348958 -0.99381754 NA -0.993899 NA NA 0.0970877555 NA NA -0.99539886 NA -0.98573146 NA NA -0.328457065 NA NA -0.967962975 NA NA -0.93296024 NA -0.97193036 NA NA -0.994635265 NA NA
"1804" "4" "WALKING_UPSTAIRS" NA NA NA -0.222624535 NA NA -0.98539091 NA -0.14172722 NA NA -0.99557661 NA NA -0.04034926145 NA -0.9919048 -0.94380019 NA -0.1357720285 NA NA -0.977103825 NA NA -0.098523576 NA -0.048389537 NA NA -0.990830155 NA NA -0.98906074 NA -0.99370981 -0.98768692 NA -0.92047855 NA NA -0.99336373 NA NA -0.99800947 NA -0.98865883 NA NA -0.1400495175 NA NA -0.98771302 NA NA -0.96752066 NA -0.35003024 NA NA -0.99130891 NA NA -0.978440745 NA 0.24828441 -0.33301595 NA -0.9682697 NA NA -0.987292815 NA NA -0.97533233 NA -0.063826605 NA NA 0.038169614
"1805" "4" "WALKING_UPSTAIRS" NA NA NA -0.10656086 NA NA -0.97227076 NA -0.14153892 NA NA -0.99121436 NA NA 0.0213855115 NA -0.99549001 -0.96719273 NA -0.14713738 NA NA -0.9871735 NA NA -0.099952866 NA -0.045396181 NA NA -0.987195485 NA NA -0.81542025 NA NA -0.9871739 NA -0.98471783 NA NA -0.99594346 NA NA -0.992712395 NA -0.98559738 0.17136014 NA -0.187704455 NA NA -0.985916 NA NA -0.96091056 NA -0.36449645 NA NA -0.989810875 NA NA -0.97738256 NA 0.15572445 0.13548724 NA -0.98955812 NA NA -0.991566005 NA NA -0.99675023 NA -0.011558579 NA NA 0.021095951
"1806" "4" "WALKING_UPSTAIRS" NA NA NA -0.1009481935 NA NA -0.96680303 NA -0.13761653 NA NA -0.985249955 NA NA 0.01780616635 NA -0.99374656 -0.97589581 NA -0.071616512 NA NA -0.99163154 NA NA -0.094829697 NA -0.071298218 NA NA -0.98633445 NA NA -0.971506665 NA NA -0.93739209 NA -0.96333912 NA NA -0.996181125 NA NA -0.99462138 NA -0.97479757 -0.12184136 NA -0.34215857 NA NA -0.9871243 NA NA -0.98617432 NA -0.30483716 NA NA -0.98567191 NA NA -0.96771394 NA NA 0.26130783 NA -0.98838421 NA NA -0.992631775 NA NA -0.964107185 NA -0.06879742 -0.97490393 NA 0.20595698
"1807" "4" "WALKING_UPSTAIRS" NA NA NA -0.0922032035 NA NA -0.98324472 NA -0.13624316 NA NA -0.994235005 NA NA 0.1399098306 NA NA -0.9749171 NA -0.029355164 NA NA -0.99610957 NA NA -0.0965409805 NA -0.053186741 -0.973079 NA -0.97641009 NA NA -0.980798265 NA NA -0.93504695 NA -0.96840018 NA NA -0.9953344 NA NA -0.993507215 NA -0.9695287 0.058531845 NA 0.24032188 NA NA -0.98993574 NA NA -0.99230417 NA 0.089740577 NA NA -0.985628395 NA NA -0.96832007 NA NA 0.090104372 NA -0.97006626 NA NA -0.992538435 NA NA -0.982089185 NA -0.037622916 -0.98288999 NA -0.086072285
"1808" "4" "WALKING_UPSTAIRS" NA NA NA -0.0935861565 NA NA -0.99338903 NA -0.14797011 NA NA -0.993369135 NA NA 0.0098667424 NA NA -0.95064813 NA -0.015577629 NA NA -0.995405845 NA NA -0.0944761055 NA -0.051241529 -0.98295236 NA -0.98532363 NA NA -0.978782615 NA NA -0.9814192 NA -0.97591109 NA NA -0.994506475 NA NA -0.887190555 NA NA 0.065428307 NA 0.40583408 NA NA -0.988923595 NA NA -0.987549865 NA -0.033740395 -0.13124903 NA -0.972863595 NA NA -0.97437869 NA NA -0.16388854 NA -0.97162213 NA NA -0.99125818 NA NA -0.98073841 NA -0.3221912 -0.99137473 NA 0.29772316
"1809" "4" "WALKING_UPSTAIRS" NA NA NA -0.10762065 NA NA -0.96633562 NA -0.16143042 0.2782628 NA -0.92611032 NA NA 0.0158831487 NA NA -0.95013813 NA -0.016789285 NA NA -0.994274515 NA NA -0.0984136345 NA -0.063459168 -0.98704391 NA -0.98987307 NA NA -0.98682769 NA NA -0.99368657 NA -0.98651159 NA NA -0.993723785 NA NA -0.982152835 NA NA 0.27544654 NA -0.028733951 NA NA -0.98903506 NA NA -0.99155606 NA 0.13515919 0.0842668 NA -0.96751053 NA NA -0.9722251 NA NA 0.61544776 NA -0.97898403 NA NA -0.991213035 NA NA -0.95780607 NA NA -0.98977351 NA 0.21858231
"1810" "4" "WALKING_UPSTAIRS" NA 0.2689962 NA -0.11526539 NA NA -0.98031734 NA NA 0.256648545 NA -0.98790344 -0.91833389 NA -0.029601453 NA NA -0.981295975 NA NA -0.07589954 NA -0.99170116 NA NA -0.1008336995 NA NA -0.974431935 NA NA -0.99056061 NA -0.99140977 NA NA -0.99278064 NA NA -0.9902947 NA -0.99504568 -0.77472111 NA -0.9747584 NA NA 0.110527025 NA NA -0.97232159 NA -0.97660686 NA NA -0.990094735 NA NA -0.0602521595 NA -0.98774108 -0.96883491 NA -0.98823584 NA NA -0.180197075 NA NA -0.99693548 NA -0.99396278 NA NA -0.984932415 NA NA -0.99333296 NA NA
"1811" "4" "WALKING_UPSTAIRS" NA 0.27479909 NA -0.11320248 NA NA -0.974636535 NA NA 0.25735385 NA -0.99553439 -0.94092729 NA 0.0094048744 NA NA -0.98460125 NA NA -0.071168643 NA -0.99661203 NA NA -0.0996549355 NA NA -0.992532835 NA NA -0.98534754 NA -0.97881153 NA NA -0.99302901 NA NA -0.993984775 NA -0.99777584 -0.93939582 NA -0.98732723 NA NA 0.1004268105 NA NA -0.9856807 NA -0.98880717 NA NA -0.99268652 NA NA 0.1072793055 NA NA -0.97730798 NA -0.98900477 NA NA -0.1427903595 NA NA -0.95435369 NA -0.99551316 -0.95702992 NA -0.92894212 NA NA -0.992151535 NA NA
"1812" "4" "WALKING_UPSTAIRS" NA NA -0.041945691 NA NA -0.97479193 NA NA -0.137139075 NA NA -0.99412728 NA 0.065939902 NA NA -0.99529823 NA NA -0.0343908715 NA 0.075233247 -0.96561479 NA -0.85682435 NA NA -0.02544715 NA NA -0.98886102 NA -0.96349439 NA NA -0.99153255 NA NA -0.93612116 NA NA -0.9948571 NA -0.98808237 NA NA -0.981612765 NA NA 0.142159145 NA -0.98821964 -0.9669523 NA -0.96620432 NA NA 0.051620285 NA NA -0.97676303 NA -0.98599628 NA NA 0.218872155 NA NA -0.9860606 NA 0.064904848 -0.98759986 NA 0.66087485 NA NA -0.098998859 NA NA 0.33160634
"1813" "4" "WALKING_UPSTAIRS" NA NA -0.018046144 -0.040169582 NA -0.919031325 NA NA -0.1343627 NA NA -0.98855633 NA 0.07463448 NA NA -0.99494594 NA NA -0.027303882 NA 0.082192061 -0.99266883 NA -0.94393931 NA NA -0.039013872 NA NA -0.99566202 NA -0.9669498 NA NA -0.992017115 NA NA -0.896286005 NA NA -0.97941004 NA -0.9657584 NA NA -0.97757027 NA NA -0.104981626 NA -0.98817987 -0.97462656 NA -0.98624429 NA NA -0.0154864453 NA NA -0.97970672 NA -0.99249473 NA NA 0.1119420235 NA NA -0.70874533 NA NA -0.98644311 NA 0.35510177 NA NA 0.0584387895 NA NA -0.016496411
"1814" "4" "WALKING_UPSTAIRS" NA NA -0.012379484 -0.055042118 NA -0.91172769 NA NA -0.135217505 NA NA -0.99145288 NA 0.08228413 NA NA -0.99282057 NA NA -0.1249002115 NA NA -0.99325518 NA -0.97755762 NA NA -0.0656244075 NA NA -0.984007455 NA -0.99001835 -0.82806184 NA -0.973145005 NA NA -0.909641165 NA NA -0.97915767 NA -0.96851488 NA NA -0.971421255 NA NA 0.1412564955 NA -0.98607255 -0.99108192 NA -0.99140218 NA NA 0.0438393595 NA NA -0.99674258 NA -0.99681372 NA NA 0.0063923465 NA NA -0.97525846 NA NA -0.93980725 NA 0.11367811 NA NA -0.031637659 NA NA 0.2766405
"1815" "4" "WALKING_UPSTAIRS" NA NA -0.017846957 -0.090021685 NA -0.9761271 NA NA -0.13635462 NA NA -0.9984665 NA 0.075690948 NA NA -0.991682405 NA NA -0.098972072 NA NA -0.99183181 NA -0.96851285 NA NA -0.0532888865 NA NA -0.99198224 NA -0.99068099 -0.91344234 NA -0.98480154 NA NA -0.951424815 NA NA -0.99075595 NA -0.99067331 NA NA -0.980969045 NA NA 0.109326498 NA NA -0.99042361 NA -0.98784863 NA NA 0.068859583 NA NA -0.97738167 NA -0.99800016 -0.94072462 NA 0.061761879 NA NA -0.98380003 NA NA -0.93984725 NA 0.17414239 NA NA -0.150008048 NA NA 0.184563865
"1816" "4" "WALKING_UPSTAIRS" NA NA NA -0.10063981 NA -0.9871038 NA NA -0.135149515 NA NA -0.93793374 NA 0.077046851 -0.13842716 NA -0.971955075 NA NA -0.063414598 NA NA -0.98929627 NA -0.95371276 NA NA -0.048484935 NA NA -0.991126535 NA -0.98621185 -0.97296602 NA -0.9934728 NA NA -0.985285785 NA NA -0.99576411 NA -0.9901627 NA NA -0.97738083 NA NA 0.0059818775 NA NA -0.95587377 NA -0.97751286 NA NA 0.084304316 NA NA -0.984634575 NA -0.99860942 -0.95321418 NA -0.060054693 NA NA -0.984216565 NA NA -0.97796805 NA 0.39429726 NA NA -0.1194045395 NA NA 0.111538096
"1817" "4" "WALKING_UPSTAIRS" NA NA NA -0.096838815 NA -0.96879944 NA NA -0.133168105 NA NA -0.976385675 NA 0.07794397 -0.032563296 NA -0.9774202 NA NA -0.040357037 NA NA -0.99194284 NA -0.95751786 NA NA -0.048334683 NA NA -0.97914034 NA NA -0.99056061 NA -0.98918771 NA NA -0.98967239 NA NA -0.99186381 NA -0.99055774 -0.965272 NA -0.867924375 NA NA 0.0826581955 NA NA -0.95622079 NA -0.97484985 NA NA 0.008145404 NA NA -0.98300966 NA -0.99678844 -0.98579806 NA 0.06433617 NA NA -0.9857211 NA NA -0.99345512 NA 0.39798779 NA NA -0.153604105 NA NA 0.44596979
"1818" "4" "WALKING_DOWNSTAIRS" NA NA NA -0.10005102 NA -0.98797111 -0.75115427 NA 0.290122 NA NA -0.99101617 NA 0.075771031 0.009921568 NA -0.97754046 -0.96582513 NA -0.027730793 NA NA -0.964686305 NA -0.96331105 -0.10240147 NA -0.10630873 -0.97664884 NA -0.990773945 NA NA -0.90253737 NA -0.99333138 -0.99466155 NA -0.98180363 NA NA -0.99088398 NA -0.84910957 -0.97978403 NA -0.77205709 0.10140197 NA 0.48858445 NA NA -0.98882544 NA -0.97879986 -0.94923465 NA -0.20609553 NA NA -0.9848038 NA -0.91592809 -0.91925725 NA 0.06841022 -0.26730481 NA -0.99010553 NA NA -0.976804005 NA 0.44122233 -0.96830567 NA -0.61298324 -0.98857669 NA 0.10553451
"1819" "4" "WALKING_DOWNSTAIRS" NA NA NA -0.10257949 NA -0.94935608 -0.77724214 NA 0.064106173 NA NA -0.996307825 NA 0.093735921 0.15550372 NA -0.99276218 -0.98553778 NA -0.0272390315 NA NA -0.97914165 NA -0.96628569 -0.093381802 NA 0.010118966 -0.9795022 NA -0.99425387 NA NA -0.96197605 NA -0.9932553 -0.96377909 NA -0.9789572 NA NA -0.9926253 NA -0.85552233 -0.98344895 NA -0.82120136 0.24456496 NA 0.502195935 NA NA -0.96068979 NA -0.96974042 -0.95253281 NA -0.43760066 -0.28692671 NA -0.98818934 NA NA -0.95459429 NA 0.59226791 0.030531781 NA -0.98424328 NA NA -0.9903957 NA 0.0095061927 -0.96024293 NA -0.63925368 -0.98900375 NA -0.00799042
"1820" "4" "WALKING_DOWNSTAIRS" NA NA NA -0.074554463 NA -0.91847488 -0.80769517 NA 0.043855604 0.19167062 NA -0.990691055 NA NA 0.04112692 NA -0.99494224 -0.9856245 NA -0.029206588 NA NA -0.991550565 NA -0.90526787 -0.097247294 NA -0.052246538 -0.98299471 NA -0.99222853 NA NA -0.98446686 NA -0.98946751 -0.92479248 NA -0.072694658 NA NA -0.992140885 NA -0.75971732 -0.93256658 NA -0.95901713 0.15786768 NA 0.452827355 NA NA -0.979423805 NA -0.97577851 -0.97397552 NA -0.38729312 0.082606383 NA -0.99317886 NA NA -0.96269487 NA 0.49086952 -0.39105449 NA -0.98123656 NA NA -0.992189345 NA 0.10223268 -0.9772516 NA -0.24276222 -0.99193461 NA 0.194964296
"1821" "4" "WALKING_DOWNSTAIRS" NA NA -0.0076867715 0.031555899 NA -0.6452151 -0.49648495 NA 0.183921606 NA NA -0.91098128 NA 0.075129787 0.049709731 NA -0.9730367 NA NA -0.0244341395 NA 0.060306616 -0.99420183 NA -0.87449862 -0.09982497 NA -0.056679153 NA NA -0.99194001 NA -0.95604425 -0.36295861 NA -0.74279421 NA NA -0.977461335 NA -0.967471 -0.91959217 NA -0.98365704 -0.99495891 NA -0.98677283 NA NA -0.023026196 NA -0.97315985 -0.96673858 NA -0.93576972 -0.9870786 NA 0.13817886 NA NA -0.96760098 NA -0.99715742 -0.90198758 NA 0.18837262 NA NA -0.974459405 NA -0.57507491 -0.95713083 NA 0.0074367898 -0.98111907 NA 0.3070621 NA NA 0.09554369
"1822" "4" "WALKING_DOWNSTAIRS" NA NA -0.026988376 -0.064478524 NA -0.79148092 -0.86407865 NA 0.182639302 NA NA -0.91274125 NA 0.0764818 0.23007165 NA -0.96916803 NA NA -0.025601258 NA 0.063859472 -0.99196808 NA -0.87437046 -0.092799967 NA -0.0559602015 NA NA -0.954168745 NA -0.9635985 -0.58351373 NA -0.87501808 -0.95450473 NA -0.985033505 NA NA -0.97738905 NA -0.98267169 -0.99296996 NA -0.98416176 NA NA -0.05534999 NA -0.94651702 -0.96332528 NA -0.94810443 -0.98685457 NA 0.2160134715 NA NA -0.97998582 NA -0.99295423 -0.82323542 NA -0.091329554 NA NA -0.983404555 NA -0.67655506 -0.91454574 NA 0.26908477 -0.98798068 NA 0.298792475 NA NA 0.095632708
